Drug Name,Generic Name,Drug Strength,Dosage Type,Clinic Name,Clinic District,Current Stock,Predicted Demand,Suggested Restock,Status,Contributing Diseases,Period
Amoxicillin,Amoxicillin trihydrate,250mg,Injection,Baker LLC Clinic,Kodambakkam,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,5ml,Capsule,Baker LLC Clinic,Pandalur,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,250mg,Syrup,Baker PLC Clinic,T.Nagar,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,650mg,Tablet,Baker and Sons Clinic,Denkanikottai,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,5ml,Syrup,"Baker, Bell and Williams Clinic",Pennagaram,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,650mg,Tablet,"Baker, Escobar and Sherman Clinic",Jayankondam,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,5ml,Capsule,"Baker, Lynch and Waters Clinic",Orathanadu,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,250mg,Tablet,"Baker, Perry and Taylor Clinic",Ranipet,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,250mg,Tablet,Baker-Gilbert Clinic,Tirunelveli,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,5ml,Injection,Baker-Jordan Clinic,Adyar,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,250mg,Syrup,Baker-Kelly Clinic,Tiruvarur,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,5ml,Tablet,Baker-Kelly Clinic,Tiruvarur,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,650mg,Injection,Baker-Ortega Clinic,Perambur,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,650mg,Injection,Baker-Suarez Clinic,Orathanadu,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,5ml,Injection,Baldwin and Sons Clinic,Ambur,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,650mg,Syrup,Baldwin and Sons Clinic,Omalur,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,5ml,Capsule,"Baldwin, Berry and Webb Clinic",Anna Nagar,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,5ml,Capsule,"Baldwin, Sanders and Anthony Clinic",Kinathukadavu,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,500mg,Syrup,Baldwin-Collins Clinic,Kangeyam,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,500mg,Tablet,Ballard Group Clinic,Krishnagiri,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,650mg,Injection,Ballard LLC Clinic,Srivilliputhur,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,5ml,Syrup,Banks LLC Clinic,Jolarpettai,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,250mg,Capsule,Barajas Ltd Clinic,Arni,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,650mg,Tablet,Barker LLC Clinic,Nilakottai,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,500mg,Tablet,Barker-Cannon Clinic,Natrampalli,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,650mg,Syrup,Barnes Inc Clinic,Anna Nagar,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,5ml,Injection,"Barnes, Chen and Wood Clinic",Cheyyar,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,250mg,Capsule,"Barnes, Knight and Ballard Clinic",Thirumangalam,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,5ml,Capsule,Barnes-Mcdonald Clinic,Trichy,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,650mg,Tablet,Barr Group Clinic,Dharapuram,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,650mg,Syrup,Barr Group Clinic,Mylapore,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,5ml,Injection,"Barrett, Gomez and Hodges Clinic",Gobichettipalayam,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,650mg,Injection,Bartlett Inc Clinic,Vandavasi,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,650mg,Tablet,Bartlett Inc Clinic,Vandavasi,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,5ml,Syrup,Bartlett LLC Clinic,Ottapidaram,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,5ml,Syrup,"Bartlett, Ball and Wilcox Clinic",Adyar,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,500mg,Syrup,"Bass, Barnett and Anderson Clinic",Nungambakkam,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,250mg,Tablet,"Bass, Moss and Valentine Clinic",Karaikudi,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,5ml,Injection,"Bass, Moss and Valentine Clinic",Karaikudi,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,500mg,Capsule,"Bass, Watkins and Johnston Clinic",Sulur,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,650mg,Capsule,Bates Inc Clinic,Adyar,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,500mg,Injection,Bates and Sons Clinic,Panruti,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,500mg,Tablet,"Bautista, Ortega and Snyder Clinic",Oddanchatram,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,5ml,Capsule,Bean LLC Clinic,Avadi,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,5ml,Tablet,Beasley and Sons Clinic,Avadi,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,650mg,Syrup,Beck-Adams Clinic,Royapettah,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,250mg,Capsule,Beck-Brown Clinic,Tenkasi,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,650mg,Injection,Becker Group Clinic,Porur,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,500mg,Tablet,"Bell, Hernandez and French Clinic",Theni,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,5ml,Injection,"Bell, Marshall and Johnston Clinic",Sirkazhi,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,500mg,Tablet,"Bell, Williams and Hall Clinic",Kunnam,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,650mg,Syrup,Bell-Ayala Clinic,Mylapore,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,5ml,Capsule,Bell-Francis Clinic,Gudiyatham,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,500mg,Capsule,Bell-Garcia Clinic,Arapalayam,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,500mg,Capsule,Bell-Lowery Clinic,Gandhipuram,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,250mg,Injection,Bender LLC Clinic,Tenkasi,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,500mg,Injection,"Bender, Brown and Smith Clinic",Srirangam,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,500mg,Capsule,Benitez PLC Clinic,Attur,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,250mg,Tablet,"Benjamin, Alexander and Robertson Clinic",Kancheepuram,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,650mg,Injection,Bennett Inc Clinic,Suramangalam,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,500mg,Injection,Bennett and Sons Clinic,Virudhunagar,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,250mg,Injection,"Bennett, Garcia and Medina Clinic",Peelamedu,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,250mg,Syrup,"Bennett, Little and Davis Clinic",Perambur,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,650mg,Capsule,"Bennett, Little and Davis Clinic",Perambur,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,650mg,Syrup,Bennett-Barton Clinic,Namakkal,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,500mg,Injection,Bennett-Conrad Clinic,Velachery,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,650mg,Capsule,Benson Group Clinic,Lalgudi,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,650mg,Injection,"Benson, Hatfield and Gonzales Clinic",Gobichettipalayam,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,650mg,Syrup,"Benson, Russell and Mooney Clinic",Sankarapuram,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,5ml,Tablet,Bentley-Benjamin Clinic,Gingee,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,650mg,Tablet,Bentley-Benjamin Clinic,Gingee,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,250mg,Capsule,Berg Group Clinic,Ottapidaram,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,5ml,Tablet,"Berger, Garrett and Johnson Clinic",Mylapore,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,500mg,Tablet,Bernard LLC Clinic,Nemili,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,650mg,Tablet,Bernard-Burgess Clinic,Orathanadu,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,500mg,Injection,"Berry, Rivera and Wiley Clinic",Theni,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,500mg,Capsule,Best-Rios Clinic,Kangeyam,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,500mg,Capsule,Bird-Mcintyre Clinic,Tirukoilur,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,500mg,Syrup,Bishop-Thomas Clinic,Velachery,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,650mg,Injection,Black Ltd Clinic,KK Nagar,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,5ml,Capsule,Black PLC Clinic,Sivaganga,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,5ml,Tablet,"Black, Neal and Arellano Clinic",Andimadam,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,5ml,Capsule,Black-Steele Clinic,Chengalpet,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,250mg,Syrup,Blackburn PLC Clinic,Alangulam,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,500mg,Syrup,Blackburn PLC Clinic,Alangulam,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,5ml,Injection,"Blackwell, Conner and Thompson Clinic",Adyar,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,5ml,Syrup,Blair PLC Clinic,Panruti,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,500mg,Syrup,"Blair, Gardner and Walsh Clinic",Kadavur,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,500mg,Syrup,"Blake, Adams and Olson Clinic",Kodambakkam,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,500mg,Capsule,Blake-Bender Clinic,Adyar,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,250mg,Capsule,Blake-Walker Clinic,Sattur,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,250mg,Capsule,"Blanchard, Huffman and Walsh Clinic",Arakkonam,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,500mg,Injection,"Blankenship, Rivas and Edwards Clinic",Coonoor,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,5ml,Capsule,Bonilla PLC Clinic,Nanguneri,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,650mg,Capsule,Bonilla PLC Clinic,Mylapore,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,250mg,Injection,"Boone, Kent and Reynolds Clinic",Sankarankovil,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,5ml,Injection,Booth and Sons Clinic,Anna Nagar,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,5ml,Syrup,"Booth, Smith and Evans Clinic",KK Nagar,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,500mg,Injection,"Booth, Turner and Novak Clinic",Aruppukkottai,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,5ml,Injection,Booth-Davis Clinic,Sathyamangalam,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,500mg,Injection,Bowen Group Clinic,Tenkasi,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,5ml,Capsule,Bowen Group Clinic,Tenkasi,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,650mg,Injection,Bowen Group Clinic,Tiruvarur,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,250mg,Injection,"Bowen, Frey and Middleton Clinic",Kurumbalur,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,650mg,Tablet,"Bowen, Ray and Evans Clinic",Manamadurai,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,5ml,Injection,Bowen-Scott Clinic,Nungambakkam,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,650mg,Syrup,Bowen-Summers Clinic,Kulithalai,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,250mg,Tablet,Bowers Group Clinic,Singanallur,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,5ml,Capsule,Bowers LLC Clinic,Uthukuli,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,650mg,Tablet,Bowman Inc Clinic,Sulur,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,650mg,Capsule,Bowman-Green Clinic,KK Nagar,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,5ml,Capsule,Bowman-Jones Clinic,Nungambakkam,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,5ml,Capsule,Bowman-Jones Clinic,Nungambakkam,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,650mg,Injection,Bowman-Rodriguez Clinic,Sulur,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,250mg,Capsule,"Boyd, Banks and Cline Clinic",Chromepet,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,650mg,Syrup,Bradford PLC Clinic,Sembanarkoil,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Amoxicillin,Amoxicillin trihydrate,250mg,Injection,"Bradford, Ross and Olsen Clinic",Ambattur,0,5032.6,5032,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
